1 21357.359375
2 5174.959961
3 2147.120117
4 947.380005
5 439.839996
6 216.460007
7 103.339996
8 53.680000
9 27.200001
10 14.540000
11 7.420000
12 3.580000
13 2.080000
14 1.320000
15 0.640000
16 0.400000
17 0.240000
18 0.140000
19 0.060000
21 0.020000
22 0.040000
23 0.040000
