0.020000 1.040952
0.040000 1.086643
0.060000 1.135700
0.080000 1.190117
0.100000 1.247783
0.120000 1.312921
0.140000 1.382010
0.160000 1.462267
0.180000 1.546836
0.200000 1.643656
0.220000 1.751129
0.240000 1.868381
