1 18865.000000
2 3517.439941
3 1071.959961
4 339.839996
5 114.660004
6 41.259998
7 15.620000
8 5.260000
9 2.140000
10 0.560000
11 0.180000
12 0.060000
13 0.040000
14 0.040000
