1 20895.880859
2 4716.799805
3 1800.239990
4 732.559998
5 312.119995
6 137.919998
7 63.040001
8 28.600000
9 14.120000
10 6.820000
11 2.880000
12 1.620000
13 0.680000
14 0.420000
15 0.200000
16 0.220000
17 0.020000
18 0.020000
21 0.020000
22 0.020000
