1 21068.439453
2 5854.479980
3 2930.840088
4 1565.459961
5 880.960022
6 518.799988
7 313.799988
8 196.080002
9 124.620003
10 78.459999
11 50.080002
12 33.700001
13 21.440001
14 13.640000
15 9.360000
16 5.660000
17 4.600000
18 2.720000
19 2.000000
20 1.220000
21 0.820000
22 0.780000
23 0.260000
24 0.140000
25 0.220000
26 0.120000
27 0.080000
29 0.040000
30 0.040000
31 0.020000
32 0.020000
33 0.020000
