0.020000 3.880340
0.040000 2.830868
0.060000 2.360136
0.080000 2.080184
0.100000 1.894038
0.120000 1.757133
0.140000 1.652978
0.160000 1.569570
0.180000 1.501045
0.200000 1.443202
0.220000 1.392193
0.240000 1.349722
