1 17205.019531
2 2789.000000
3 726.580017
4 197.059998
5 58.259998
6 17.059999
7 5.680000
8 1.520000
9 0.660000
10 0.120000
11 0.020000
12 0.020000
13 0.020000
15 0.020000
