1 21505.480469
2 5513.819824
3 2456.080078
4 1167.260010
5 590.260010
6 306.640015
7 163.220001
8 89.120003
9 50.820000
10 28.379999
11 16.980000
12 9.480000
13 5.980000
14 3.080000
15 1.800000
16 0.780000
17 0.560000
18 0.460000
19 0.220000
20 0.120000
21 0.180000
22 0.060000
23 0.040000
24 0.020000
25 0.020000
